ID,UserLanguage,Age,Institution,Inst_Type,Type,TypeA,Type_other,Type2,Type3,Children,USDA1,USDA2,USDA3,USDA4,USDA5,USDA6,USDA7,USDA8,USDA9,USDA10,USDA11,USDA12,USDA13,USDA14,USDA15,USDA16,USDA17,USDA18,FIRaw,FICat,FIBin,Foodprog,SNAP,WIC,TANF,FDPIR,NSLP,SBP,SFSP,Foodbank,Other,None,Obstacles,Foodpantry,Foodpantry_reasons,Foodpantry_reasons_other,Mealplan,Nutrmeals,Cost,Foodavail,Housing1,Housing2,Housing3,Housing4,Housing5,Housing6,Housing7,Housing8,Housing9,HIRaw,HIBin,Safety,Unsafe_why,Homeless_SR,Placesslept,Placesslept_other,Homeless_calc,Oncampus,Housingdiff,Housingdiff_why,Strategies,Strategies_other,Experience,Transportation,Trans_late,Trans_food,Trans_public,Trans_pub_notuse,Trans_pub_notuse_why,GAD1,GAD2,GADRaw,GADBin,PHQ1,PHQ2,PHQRaw,PHQBin,Socialsupp,Healthserv,Insurance,Nutrsec,Nutrbin,Disability,Disability_other,Levelstudy,Levelstudy_other,Fieldstudy,Fieldstudy_other,Q71_11_TEXT,GPA,Employment,Financialcontrib,Expenses,Expenses_other,Race,Race_other,Race2,Native,Native_other,Residency,Moreexpensive,Nmresident,Gender,Gender_other,Gender2,Transgender,Sexuality,Sexuality_other,Sexuality2,Military,Income,Income_other,OE1,OE2,OE3
13203,EN,25 -34 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,11 to 15 dollars,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Moderately safe,,No,Other,,0,,,,I haven't done any of these,,,Often true,Never true,Never true,Yes,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Sometimes,1.0,Living with a mental health condition,,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Bisexual,,Bisexual ,Never served,"Between $10,000 and $24,999",,,Pay their employees more. Expand services.,"Pay your employees more. If you don't get a raise to account for inflation, you are taking a pay cut. "
13206,EN,45 - 54 years,"University of New Mexico, Gallup",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,6 to 10 dollars,There is only 1 food vendor here. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,None of the above. ,0,,,,I haven't done any of these,,,Often true,,Never true,No,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,American Indian or Native American,,NativeAm,Dine/Navajo Nation,,US citizen,,No,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,Offer more food vendors at this campus. ,
13219,EN,55 - 64 years,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Never true,Never true,Never true,No,,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,Prefer not to answer,,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,No,,
13226,EN,65 years of age or older,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,2,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Transportation and mobility needs sometimes conflict with obtaining healthy options.,No,I do not need assistance with obtaining food and household supplies,,,Yes,0 to 5 dollars,"Most of the time, by the time I am free to obtain a meal, the cafeteria is closed or out of healthier options.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,I haven't done any of these,,,Often true,Never true,Never true,No,"There is no public transportation near my home,Public transportation does not go where I need to go",,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Sometimes,Yes,Sometimes,1.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,Not having healthier meals can affect my focus and mental stamina.,A Cafeteria that is open more and doesn't run out of healthy options.,No.
13232,EN,25 -34 years,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,4,Low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The cost and availability ,No,I do not need assistance with obtaining food and household supplies,,,No,11 to 15 dollars,"Our cafeteria is only open certain hours and there are not many healthy, affordable options. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,"Housing in Valencia County has more than doubled since the pandemic. If I didn't already own my home, I could not afford to live here. There is no affordable housing close to UNM-Valencia Campus. The average home in Tome, NM costs about $250,000. Rent is about $1500",Often true,Sometimes true,Sometimes true,No,"Public transportation does not go where I need to go,Other","Public transportation in Valencia County must be scheduled. They have regular routes, but they are not convienent for me. ",Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Sometimes,1.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,"Hispanic or Latinx,American Indian or Native American",,Two or more,"Isleta Pueblo,Zuni Pueblo",,US citizen,,Yes,Man,,Man,No,Gay or lesbian,,Gay or lesbian ,Never served,"Between $25,000 and $39,999",,I don't believe it affects my work. ,They recently announced food vouchers that could help. ,
13233,EN,35 - 44 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",provider at UNMH,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,time to prepare meals,No,I do not need assistance with obtaining food and household supplies,,,Yes,11 to 15 dollars,"When I was school, they had alot of student specials which were incredibly helpful and needed.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Very safe,,No,Other,,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,"I don't know how to access public transportation,Other",I have acccess to a car,More than half the days,More than half the days,4.0,1.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Rarely,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,"Work towards neighborhood restoration in areas around campus. Many students can afford to live near campus, but feel unsafe in the areas.",
13236,EN,55 - 64 years,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,1,0.0,,0.0,0.0,0.0,,,,,,,,,,,3,Low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Healthy food is so expensive. I have many bills, medical bills, house payment, etc so the food budget is low.",No,Other students need this help more than I do,,,Yes,0 to 5 dollars,"Not a lot of healthy choices. Salad is about the only thing consistently offered. Now and then, a fruit cup or veggie cup.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Very safe,,No,Other,,0,,,,Borrowing money from family or friends,,Occasionally couldn't afford gas to get to work,Often true,Never true,Never true,No,There is no public transportation near my home,,Not at all,Several days,1.0,0.0,Several days,Not at all,1.0,0.0,Yes,Sometimes,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,It is not,"For our students, have a referral program or house sharing program. We have a food bank and an area to use for cooking something",
13244,EN,25 -34 years,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,0,1,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,3,Low,1,SNAP/EBT (food stamps),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,Other students need this help more than I do,,,Yes,6 to 10 dollars,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,7.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,Borrowing money from family or friends,,,Sometimes true,Sometimes true,Never true,No,Public transportation does not go where I need to go,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,,,
13269,EN,35 - 44 years,San Juan College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,8,Very low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,Other students need this help more than I do,,,Yes,6 to 10 dollars,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,4.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),Outdoor location (street, sidewalk, alley; bus or train station; campground or woods, park, beach, or riverbed; under a bridge or overpass; other),In a closed area/space with a roof not intended for human habitation (abandoned building; car/truck/van/RV/camper; encampment or tent; unfinished garage, attic, or basement; etc.)",,1,,,,,,,Often true,Never true,Never true,No,Public transportation does not go where I need to go,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Never,0.0,,,,,,,,,"Employed, full-time",Yes,,,American Indian or Native American,,NativeAm,Dine/Navajo Nation,,US permanent resident,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $25,000 and $39,999",,,,
13278,EN,45 - 54 years,Central New Mexico Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,Other food program,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,i don't really have any except not having immediate access to transportation,No,"I do not need assistance with obtaining food and household supplies,Other students need this help more than I do",,,Yes,6 to 10 dollars,"i wish that there were more options later than 2pm, but that's a minor thing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Moderately safe,,No,"In a closed area/space with a roof not intended for human habitation (abandoned building; car/truck/van/RV/camper; encampment or tent; unfinished garage, attic, or basement; etc.)",,1,,,,I haven't done any of these,,,Sometimes true,Sometimes true,Sometimes true,Yes,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Sometimes,1.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with an eating disorder,Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,"Genderqueer,I prefer to identify as:",agender,Gender variant,Yes,I prefer to identify as:,queer,Multiple or other,Never served,"Between $40,000 and $54,999",,"it does not, personally, but as someone who serves students with disabilities, it is a frequent issue that i help students resolve",perhaps have some housing vouchers allocated that can be given to students who are having housing insecurity; there are very few to be had from the city/state,
13283,EN,55 - 64 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inflation for some healthy foods for me.  I simply am not willing to pay outrageous prices for some food.  ,No,I do not need assistance with obtaining food and household supplies,,,Yes,11 to 15 dollars,Most foods are fast foods which aren't particularly healthy but filling.  The only place I can purchase a healthy meal is at the Faculty/Staff Club (rare for me to go there but definitely a treat).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,n/A,0,,,,I haven't done any of these,,,,,Never true,No,Other,Have my own car,Several days,Several days,2.0,0.0,Several days,Not at all,1.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,This is not an issue for me personally.  ,"At campus functions, if students could access leftover foods that wouldn't be perishable.  Possibly have farms that have excess food that would normally go to waste come to campus regularly to get the food out to whomever needs it.  ",
13289,EN,55 - 64 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,There is enough on campus and close by.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,"Back in the 80's while going to TVI here in Albuquerque, I was food insecure and lived with 2 other people.  I worked a part-time student job and gave plasma twice a week.  It was a tough time, but I learned to appreciate where I'm at now.",Often true,Sometimes true,Never true,No,I do not feel safe,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Sometimes,1.0,Other,Epilepsy ,,,,,,,"Employed, full-time",Yes,,,I would rather not say,,Other or prefer not to say,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,not,Offer more student jobs to help with food or insecurities.  ,"Life can be hard, but those times can be great teaching experiences.  Make you more determined to succeed. "
13295,EN,35 - 44 years,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,5,Low,1,"SNAP/EBT (food stamps),National School Lunch Program (NSLP),Summer Meals Program (SFSP)",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Prices keep rising the same $100 doesn't stretch as far,No,I am not sure I am eligible to use the campus food pantry,,,No,6 to 10 dollars,"Only vending machines are available, and I get it that it is probably a staffing issue ",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,3.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Sometimes true,Sometimes true,Sometimes true,No,I don't know how to access public transportation,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Sometimes,Yes,Rarely,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,"Hispanic or Latinx,White or Caucasian",,Two or more,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,,,
13298,EN,25 -34 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,11 to 15 dollars,There could probably be healthier and cheaper options,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,Seeking out events with free food,,,Often true,Sometimes true,Never true,No,Other,a car is more convenient ,Nearly every day,Nearly every day,6.0,1.0,More than half the days,Several days,3.0,1.0,Yes,Often,Yes,Sometimes,1.0,Living with a mental health condition,,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,Provide more events with free food,
13300,EN,45 - 54 years,"University of New Mexico, Valencia",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,6,Very low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"After paying house payment and utility bills, There is a small portion of my check left to by food for my home.",Yes,,,,Yes,11 to 15 dollars,"The availability is there.  The affordability isn't.  If I purchase lunches or breakfasts' at my campus, I cut into the monies used to purchase food to have at home.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,Borrowing money from family or friends,,,Often true,Sometimes true,Never true,No,Other,Public transportation is very limited in the county where I live in.,Several days,Not at all,1.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Rarely,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $25,000 and $39,999",,"At this time, it isn't.  ","My campus provides a food pantry that I have utilized and contributed to, when I can.",Not at this time
13303,EN,65 years of age or older,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,FDPIR (Food Distribution Program on Indian Reservations),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,Other,,,No,,Consider having a no cost lunch or snack for students.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,,0,,,,I haven't done any of these,,,,,Never true,No,Other,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,,Yes,Never,0.0,Living with an eating disorder,,,,,,,,"Employed, full-time",No,,,American Indian or Native American,,NativeAm,"Other Pueblo, Tribe, Nation (please specify)",Choctaw of Oklahoma,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,Prefer not to answer,,,"consider providing meals at no cost or little cost for students.
Free healthy snacks in the cafe and student center.
Nutrition classes for healthy eating on a budget
community garden
something similar to Meals on Wheels for Seniors, Meals on Wheels in the college parking lot - nothing fancy or requiring much preparation - boiled eggs, fresh fruit and vegetables, whole grains rather than white flour.  ",food and housing insecurity are real in our community - an educational initiative to ensure adequate services in both should be part of the annual budget presented to the HED and Legislature. 
13305,EN,35 - 44 years,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,"There are not many options and the cost is pretty high.
The food is okay but not great for the price we pay.
 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,"I do not feel safe,There is no public transportation near my home",,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,,"They could open a caf̩ and offer dorms to students. 
",
13310,EN,45 - 54 years,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,SNAP/EBT (food stamps),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,I do not need assistance with obtaining food and household supplies,,,,,I have not eaten here,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,own vehicle,Nearly every day,Nearly every day,6.0,1.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,,,
13313,EN,45 - 54 years,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N/A ,No,I do not need assistance with obtaining food and household supplies,,,No,,They closed the cafeteria that used to be on campus. I believe that it is important that they consider reopening it so students and employees have healthy food options while on campus.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,"This experience has not been in the past 12 months, but when I was first divorced, I had to start all over and mortgage a new home for myself and my children.  I lost my job and almost lost my home.  I found part-time work until I finally found a full-time job almost a year later.  During that year that I was jobless, I quit paying all my bills except the electricity, gas and groceries because that was all I could afford and that is what we absolutely needed to survive. My house was about to be forclosed on, but thankfully for the pandemic (ironically), the banks had many programs to help homeowners.  Thankfully, today I am blessed to say that I have a great job and I am able to pay all of my bills.  That year really humbled me and nearly broke my spirit.  I learned a lot, especially to never take anything for granted and to never lose your faith.",Often true,Never true,Never true,No,Other,I do not need to.,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,,"Provide an on-campus cafeteria so students have healthy, affordable food options without having to leave campus. For students that qualify for financial aid, offer free or reduced meal options.",
13316,EN,35 - 44 years,New Mexico Junior College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"1. Do not know how to cook healthy, eat most everything in burrito form.
2. Have difficulty walking.",No,Other,,,Yes,6 to 10 dollars,"Choices are poor and unhealthy,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Campus or university housing,,0,,,,Seeking out events with free food,,,Often true,,Never true,No,,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Never,0.0,"Living with a physical disability,Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,I prefer to identify as:,Lonely,Multiple or other,Never served,"Between $40,000 and $54,999",,Fine,Cafeteria can improve food choices.,No
13317,EN,65 years of age or older,Northern New Mexico College,Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",Librarian,Staff,Faculty or Staff,No,0,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,1,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lack of decent grocery stores in Espanola,No,I do not need assistance with obtaining food and household supplies,,,No,,There is no availability unless you want chips and snacks (basically sugar).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,Not at all safe,Living on the highway and the foot parh where addicts travel to get to their methadone (I guess that's what its called) clinic. Feeling very vulnerable.,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,Anxiety around my unstable landlord (cognitive and physical dysfunction). Anxiety around sero options for other housing. Living in a 400sf casita is stressful.,Often true,Never true,Never true,No,I do not feel safe,,More than half the days,More than half the days,4.0,1.0,More than half the days,More than half the days,4.0,1.0,Yes,Sometimes,Yes,Sometimes,1.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Bisexual,,Bisexual ,Never served,"Between $55,000 and $69,999",,,Serve healthy meals to the students. We have a cafeteria that is not used.,"Housing is miserable. How are folks expected to relocate here without adequate housing, or any kind of place to look. Its a crap shoot and seems to be completely word of mouth."
